timestep,junctionid,edge1_vehicle_count,edge2_vehicle_count,edge1_waiting_vehicle_count,edge2_waiting_vehicle_count,edge1_light_state,edge2_light_state,nextswitchtime,edge1_congestion,edge2_congestion
2520,47217361,1,1,0,0,r,G,1.0,Non-Congested,Non-Congested
2520,cluster_2455590523_389713_47212064,0,1,0,1,r,r,5.0,Non-Congested,Congested
2520,cluster_2461783448_38980632_5243070374,9,9,4,9,G,r,0.0,Congested,Non-Congested
2520,cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,0.0,Non-Congested,Congested
2520,cluster_2461880136_4910664147_50607912_8131882097,0,11,0,0,r,G,1.0,Non-Congested,Non-Congested
2521,132200274,0,4,0,4,y,r,1.0,Non-Congested,Congested
2521,181747232,1,0,0,0,G,r,1.0,Non-Congested,Non-Congested
2521,47217361,1,1,0,0,r,G,0.0,Non-Congested,Non-Congested
2521,cluster_1420096799_47154676,1,0,0,0,r,r,5.0,Non-Congested,Non-Congested
2521,cluster_2455590523_389713_47212064,0,1,0,1,r,r,4.0,Non-Congested,Congested
2521,cluster_2461783448_38980632_5243070374,9,9,5,9,G,r,0.0,Congested,Non-Congested
2521,cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,1.0,Non-Congested,Congested
2521,cluster_2461880136_4910664147_50607912_8131882097,0,9,0,0,r,G,0.0,Non-Congested,Non-Congested
2522,132200274,0,4,0,4,y,r,0.0,Non-Congested,Congested
2522,181747232,1,0,0,0,G,r,0.0,Non-Congested,Non-Congested
2522,47217361,1,1,0,0,r,y,2.0,Non-Congested,Non-Congested
2522,cluster_1420096799_47154676,1,0,0,0,r,r,4.0,Non-Congested,Non-Congested
2522,cluster_2455590523_389713_47212064,0,1,0,1,r,r,3.0,Non-Congested,Non-Congested
2522,cluster_2461783448_38980632_5243070374,9,9,6,9,G,r,0.0,Congested,Non-Congested
2522,cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,0.0,Non-Congested,Congested
2522,cluster_2461880136_4910664147_50607912_8131882097,0,9,0,0,r,G,1.0,Non-Congested,Non-Congested
2523,132200274,0,4,0,4,r,G,4.0,Non-Congested,Congested
2523,47217361,1,1,0,0,r,y,1.0,Non-Congested,Non-Congested
2523,cluster_1420096799_47154676,1,0,0,0,r,r,3.0,Non-Congested,Non-Congested
2523,cluster_2455590523_389713_47212064,0,1,0,1,r,r,2.0,Non-Congested,Non-Congested
2523,cluster_2461783448_38980632_5243070374,9,9,8,9,G,r,4.0,Congested,Non-Congested
2523,cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,1.0,Non-Congested,Congested
2523,cluster_2461880136_4910664147_50607912_8131882097,0,9,0,0,r,G,0.0,Non-Congested,Non-Congested
2524,132200274,0,4,0,4,r,G,3.0,Non-Congested,Congested
2524,181747232,1,1,0,0,G,r,0.0,Non-Congested,Non-Congested
2524,47217361,1,2,0,0,r,y,0.0,Non-Congested,Non-Congested
2524,cluster_1420096799_47154676,1,0,0,0,r,r,2.0,Non-Congested,Non-Congested
2524,cluster_2455590523_389713_47212064,0,1,0,1,r,r,1.0,Non-Congested,Non-Congested
2524,cluster_2461783448_38980632_5243070374,9,9,8,9,G,r,3.0,Congested,Non-Congested
2524,cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,0.0,Non-Congested,Congested
2524,cluster_2461880136_4910664147_50607912_8131882097,0,8,0,0,r,G,1.0,Non-Congested,Non-Congested
2525,132200274,0,4,0,4,r,G,2.0,Non-Congested,Congested
2525,181747232,1,1,0,0,y,r,3.0,Non-Congested,Non-Congested
2525,47217361,1,2,0,0,G,r,4.0,Non-Congested,Non-Congested
2525,cluster_1420096799_47154676,1,0,0,0,r,r,1.0,Non-Congested,Non-Congested
2525,cluster_2455590523_389713_47212064,0,3,0,1,r,r,0.0,Non-Congested,Non-Congested
2525,cluster_2461783448_38980632_5243070374,9,9,8,9,G,r,2.0,Congested,Non-Congested
2525,cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,1.0,Non-Congested,Congested
2525,cluster_2461880136_4910664147_50607912_8131882097,0,6,0,0,r,G,0.0,Non-Congested,Non-Congested
2526,132200274,0,4,0,4,r,G,1.0,Non-Congested,Congested
2526,181747232,1,1,0,0,y,r,2.0,Non-Congested,Non-Congested
2526,47217361,1,2,0,0,G,r,3.0,Non-Congested,Non-Congested
2526,cluster_1420096799_47154676,1,0,0,0,r,r,0.0,Non-Congested,Non-Congested
2526,cluster_2455590523_389713_47212064,0,3,0,1,r,r,3.0,Non-Congested,Non-Congested
2526,cluster_2461783448_38980632_5243070374,9,9,9,9,G,r,1.0,Congested,Non-Congested
2526,cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,0.0,Non-Congested,Congested
2526,cluster_2461880136_4910664147_50607912_8131882097,0,6,0,0,r,G,1.0,Non-Congested,Non-Congested
2527,132200274,0,4,0,4,r,G,0.0,Non-Congested,Congested
2527,181747232,1,1,0,0,y,r,1.0,Non-Congested,Non-Congested
2527,47217361,0,2,0,0,G,r,2.0,Non-Congested,Non-Congested
2527,cluster_1420096799_47154676,1,0,0,0,r,r,3.0,Non-Congested,Non-Congested
2527,cluster_2455590523_389713_47212064,0,1,0,1,r,r,2.0,Non-Congested,Non-Congested
2527,cluster_2461783448_38980632_5243070374,9,9,9,9,G,r,0.0,Congested,Non-Congested
2527,cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,1.0,Non-Congested,Congested
2527,cluster_2461880136_4910664147_50607912_8131882097,0,6,0,0,r,G,0.0,Non-Congested,Non-Congested
2528,132200274,0,4,0,4,r,y,2.0,Non-Congested,Congested
2528,181747232,1,1,0,0,y,r,0.0,Non-Congested,Non-Congested
2528,47217361,0,2,0,0,G,r,1.0,Non-Congested,Non-Congested
2528,cluster_1420096799_47154676,1,0,0,0,r,r,2.0,Non-Congested,Non-Congested
2528,cluster_2455590523_389713_47212064,1,1,0,1,r,r,1.0,Non-Congested,Non-Congested
2528,cluster_2461783448_38980632_5243070374,9,9,9,9,G,r,9.0,Congested,Non-Congested
2528,cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,0.0,Non-Congested,Congested
2528,cluster_2461880136_4910664147_50607912_8131882097,0,4,0,0,r,G,1.0,Non-Congested,Non-Congested
2529,132200274,0,4,0,4,r,y,1.0,Non-Congested,Congested
2529,181747232,1,1,0,0,r,G,6.0,Non-Congested,Non-Congested
2529,47217361,0,2,0,0,G,r,0.0,Non-Congested,Non-Congested
2529,cluster_1420096799_47154676,1,0,0,0,r,r,1.0,Non-Congested,Non-Congested
2529,cluster_2455590523_389713_47212064,0,1,0,1,r,r,0.0,Non-Congested,Non-Congested
2529,cluster_2461783448_38980632_5243070374,9,9,9,9,G,r,8.0,Congested,Non-Congested
2529,cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,1.0,Non-Congested,Congested
2529,cluster_2461880136_4910664147_50607912_8131882097,0,4,0,0,r,G,0.0,Non-Congested,Non-Congested
2530,132200274,0,4,0,4,r,y,0.0,Non-Congested,Congested
2530,181747232,1,1,0,0,r,G,5.0,Non-Congested,Non-Congested
2530,47217361,0,2,0,0,y,r,2.0,Non-Congested,Non-Congested
2530,cluster_1420096799_47154676,1,0,1,0,r,r,0.0,Non-Congested,Non-Congested
2530,cluster_2461783448_38980632_5243070374,9,9,9,9,G,r,7.0,Congested,Non-Congested
2530,cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,0.0,Non-Congested,Congested
2530,cluster_2461880136_4910664147_50607912_8131882097,0,4,0,0,r,G,0.0,Non-Congested,Non-Congested
2531,132200274,0,4,0,4,G,r,4.0,Non-Congested,Congested
2531,181747232,1,1,0,0,r,G,4.0,Non-Congested,Non-Congested
2531,47217361,0,2,0,0,y,r,1.0,Non-Congested,Non-Congested
2531,cluster_1420096799_47154676,1,0,1,0,r,G,6.0,Non-Congested,Non-Congested
2531,cluster_2461783448_38980632_5243070374,9,9,9,9,G,r,6.0,Congested,Non-Congested
2531,cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,4.0,Non-Congested,Congested
2531,cluster_2461880136_4910664147_50607912_8131882097,0,4,0,0,r,y,2.0,Non-Congested,Non-Congested
2532,132200274,0,5,0,4,G,r,3.0,Non-Congested,Congested
2532,181747232,1,1,0,0,r,G,3.0,Non-Congested,Non-Congested
2532,47217361,0,2,0,0,y,r,0.0,Non-Congested,Non-Congested
2532,cluster_1420096799_47154676,1,0,1,0,r,G,5.0,Non-Congested,Non-Congested
2532,cluster_2461783448_38980632_5243070374,9,9,9,9,G,r,5.0,Congested,Non-Congested
2532,cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,3.0,Non-Congested,Congested
2532,cluster_2461880136_4910664147_50607912_8131882097,0,4,0,0,r,y,1.0,Non-Congested,Non-Congested
2533,132200274,0,5,0,4,G,r,2.0,Non-Congested,Congested
2533,181747232,1,1,0,0,r,G,2.0,Non-Congested,Non-Congested
2533,47217361,0,2,0,0,r,r,4.0,Non-Congested,Non-Congested
2533,cluster_1420096799_47154676,1,0,1,0,r,G,4.0,Non-Congested,Non-Congested
2533,cluster_2461783448_38980632_5243070374,9,9,8,9,G,r,4.0,Congested,Non-Congested
2533,cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,2.0,Non-Congested,Congested
2533,cluster_2461880136_4910664147_50607912_8131882097,0,3,0,0,r,y,0.0,Non-Congested,Non-Congested
2534,132200274,0,5,0,4,G,r,1.0,Non-Congested,Congested
2534,181747232,1,1,0,0,r,G,1.0,Non-Congested,Non-Congested
2534,47217361,0,2,0,0,r,r,3.0,Non-Congested,Non-Congested
2534,cluster_1420096799_47154676,1,0,1,0,r,G,3.0,Non-Congested,Non-Congested
2534,cluster_2461783448_38980632_5243070374,8,9,7,9,G,r,3.0,Congested,Non-Congested
2534,cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,1.0,Non-Congested,Congested
2534,cluster_2461880136_4910664147_50607912_8131882097,0,2,0,0,r,r,0.0,Non-Congested,Non-Congested
2535,132200274,0,6,0,4,G,r,0.0,Non-Congested,Congested
2535,181747232,1,1,1,1,r,G,0.0,Non-Congested,Non-Congested
2535,47217361,0,2,0,0,r,r,2.0,Non-Congested,Non-Congested
2535,cluster_1420096799_47154676,1,0,1,0,r,G,2.0,Non-Congested,Non-Congested
2535,cluster_2455590523_389713_47212064,0,1,0,0,r,G,1.0,Non-Congested,Non-Congested
2535,cluster_2461783448_38980632_5243070374,8,9,6,9,G,r,2.0,Non-Congested,Non-Congested
2535,cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,0.0,Non-Congested,Congested
2535,cluster_2461880136_4910664147_50607912_8131882097,0,2,0,0,G,r,4.0,Non-Congested,Non-Congested
2536,132200274,0,6,0,4,y,r,2.0,Non-Congested,Congested
2536,181747232,1,1,1,1,r,y,3.0,Non-Congested,Non-Congested
2536,47217361,0,2,0,1,r,r,1.0,Non-Congested,Non-Congested
2536,cluster_1420096799_47154676,1,0,1,0,r,G,1.0,Non-Congested,Non-Congested
2536,cluster_2455590523_389713_47212064,0,2,0,0,r,G,0.0,Non-Congested,Non-Congested
2536,cluster_2461783448_38980632_5243070374,8,9,5,9,G,r,1.0,Non-Congested,Non-Congested
2536,cluster_2461880040_2461880142_8131892137,0,2,0,2,G,r,4.0,Non-Congested,Congested
2536,cluster_2461880136_4910664147_50607912_8131882097,0,2,0,0,G,r,3.0,Non-Congested,Non-Congested
2537,132200274,0,6,0,5,y,r,1.0,Non-Congested,Congested
2537,181747232,1,1,1,1,r,y,2.0,Non-Congested,Non-Congested
2537,47217361,0,2,0,1,r,r,0.0,Non-Congested,Non-Congested
2537,cluster_1420096799_47154676,1,0,1,0,r,G,0.0,Non-Congested,Non-Congested
2537,cluster_2455590523_389713_47212064,0,1,0,0,r,G,1.0,Non-Congested,Non-Congested
2537,cluster_2461783448_38980632_5243070374,8,9,4,9,G,r,0.0,Non-Congested,Non-Congested
2537,cluster_2461880040_2461880142_8131892137,0,2,0,2,G,r,3.0,Non-Congested,Congested
2537,cluster_2461880136_4910664147_50607912_8131882097,0,2,0,0,G,r,2.0,Non-Congested,Non-Congested
2538,132200274,0,6,0,5,y,r,0.0,Non-Congested,Congested
2538,181747232,1,1,1,1,r,y,1.0,Non-Congested,Non-Congested
2538,47217361,0,3,0,1,r,r,2.0,Non-Congested,Non-Congested
2538,cluster_1420096799_47154676,1,0,1,0,r,G,1.0,Non-Congested,Non-Congested
2538,cluster_2455590523_389713_47212064,0,1,0,0,r,G,0.0,Non-Congested,Non-Congested
2538,cluster_2461783448_38980632_5243070374,7,9,3,9,G,r,1.0,Non-Congested,Non-Congested
2538,cluster_2461880040_2461880142_8131892137,0,2,0,2,G,r,2.0,Non-Congested,Congested
2538,cluster_2461880136_4910664147_50607912_8131882097,0,2,0,0,G,r,1.0,Non-Congested,Non-Congested
2539,132200274,0,5,0,4,r,G,4.0,Non-Congested,Congested
2539,181747232,1,1,1,1,r,y,0.0,Non-Congested,Non-Congested
2539,47217361,0,3,0,1,r,r,1.0,Non-Congested,Non-Congested
2539,cluster_1420096799_47154676,1,0,1,0,r,G,0.0,Non-Congested,Non-Congested
2539,cluster_2455590523_389713_47212064,1,1,1,0,r,G,0.0,Congested,Non-Congested
2539,cluster_2461783448_38980632_5243070374,7,9,2,9,G,r,0.0,Non-Congested,Non-Congested
2539,cluster_2461880040_2461880142_8131892137,0,2,0,2,G,r,1.0,Non-Congested,Congested
2539,cluster_2461880136_4910664147_50607912_8131882097,0,1,0,0,G,r,0.0,Non-Congested,Non-Congested
2540,132200274,0,5,0,4,r,G,3.0,Non-Congested,Congested
2540,181747232,1,1,1,1,G,r,6.0,Non-Congested,Non-Congested
2540,47217361,0,3,0,1,r,r,0.0,Non-Congested,Non-Congested
2540,cluster_1420096799_47154676,1,0,1,0,r,G,0.0,Non-Congested,Non-Congested
2540,cluster_2461783448_38980632_5243070374,6,9,2,9,G,r,1.0,Non-Congested,Non-Congested
2540,cluster_2461880040_2461880142_8131892137,0,2,0,2,G,r,0.0,Non-Congested,Congested
2540,cluster_2461880136_4910664147_50607912_8131882097,0,1,0,0,y,r,2.0,Non-Congested,Non-Congested
2541,132200274,0,5,0,4,r,G,2.0,Non-Congested,Congested
2541,181747232,2,1,1,1,G,r,5.0,Non-Congested,Non-Congested
2541,47217361,0,2,0,1,r,G,4.0,Non-Congested,Non-Congested
2541,cluster_1420096799_47154676,1,0,1,0,r,y,3.0,Non-Congested,Non-Congested
2541,cluster_2455590523_389713_47212064,0,1,0,0,r,y,3.0,Congested,Non-Congested
2541,cluster_2461783448_38980632_5243070374,7,9,2,9,G,r,0.0,Non-Congested,Non-Congested
2541,cluster_2461880040_2461880142_8131892137,0,2,0,2,y,r,4.0,Non-Congested,Congested
2541,cluster_2461880136_4910664147_50607912_8131882097,0,1,0,0,y,r,1.0,Non-Congested,Non-Congested
2542,132200274,0,6,0,4,r,G,1.0,Non-Congested,Congested
2542,181747232,2,1,1,1,G,r,4.0,Non-Congested,Non-Congested
2542,47217361,0,2,0,0,r,G,3.0,Non-Congested,Non-Congested
2542,cluster_1420096799_47154676,1,0,1,0,r,y,2.0,Non-Congested,Non-Congested
2542,cluster_2455590523_389713_47212064,0,1,0,0,r,y,2.0,Congested,Non-Congested
2542,cluster_2461783448_38980632_5243070374,7,9,2,9,G,r,1.0,Non-Congested,Non-Congested
2542,cluster_2461880040_2461880142_8131892137,0,2,0,2,y,r,3.0,Non-Congested,Congested
2543,132200274,0,5,0,4,r,G,0.0,Non-Congested,Congested
2543,181747232,2,1,1,1,G,r,3.0,Non-Congested,Non-Congested
2543,47217361,0,2,0,0,r,G,2.0,Non-Congested,Non-Congested
2543,cluster_1420096799_47154676,1,0,1,0,r,y,1.0,Non-Congested,Non-Congested
2543,cluster_2461783448_38980632_5243070374,5,9,2,9,G,r,0.0,Non-Congested,Non-Congested
2543,cluster_2461880040_2461880142_8131892137,0,2,0,2,y,r,2.0,Non-Congested,Congested
2544,132200274,0,5,0,4,r,y,2.0,Non-Congested,Congested
2544,181747232,2,1,1,1,G,r,2.0,Non-Congested,Non-Congested
2544,47217361,0,3,0,0,r,G,1.0,Non-Congested,Non-Congested
2544,cluster_1420096799_47154676,1,0,1,0,r,y,0.0,Non-Congested,Non-Congested
2544,cluster_2455590523_389713_47212064,0,1,0,0,r,y,0.0,Non-Congested,Non-Congested
2544,cluster_2461783448_38980632_5243070374,6,9,2,9,G,r,0.0,Non-Congested,Non-Congested
2544,cluster_2461880040_2461880142_8131892137,0,2,0,2,y,r,1.0,Non-Congested,Congested
2545,132200274,0,5,0,5,r,y,1.0,Non-Congested,Congested
2545,181747232,2,1,1,1,G,r,1.0,Non-Congested,Non-Congested
2545,47217361,0,2,0,0,r,G,0.0,Non-Congested,Non-Congested
2545,cluster_2455590523_389713_47212064,0,1,0,0,G,r,4.0,Non-Congested,Congested
2545,cluster_2461783448_38980632_5243070374,6,9,2,9,y,r,4.0,Non-Congested,Non-Congested
2545,cluster_2461880040_2461880142_8131892137,0,2,0,2,y,r,0.0,Non-Congested,Congested
2546,132200274,0,6,0,5,r,y,0.0,Non-Congested,Congested
2546,181747232,2,1,1,1,G,r,0.0,Non-Congested,Non-Congested
2546,47217361,0,1,0,0,r,y,2.0,Non-Congested,Non-Congested
2546,cluster_2461783448_38980632_5243070374,5,9,2,9,y,r,3.0,Non-Congested,Non-Congested
2546,cluster_2461880040_2461880142_8131892137,0,1,0,1,r,G,9.0,Non-Congested,Congested
2547,132200274,0,6,0,5,G,r,4.0,Non-Congested,Congested
2547,181747232,2,1,1,1,y,r,3.0,Non-Congested,Non-Congested
2547,47217361,0,1,0,0,r,y,1.0,Non-Congested,Non-Congested
2547,cluster_1420096799_47154676,0,1,0,0,G,r,4.0,Non-Congested,Non-Congested
2547,cluster_2461783448_38980632_5243070374,5,9,2,9,y,r,2.0,Non-Congested,Non-Congested
2547,cluster_2461880040_2461880142_8131892137,0,1,0,0,r,G,8.0,Non-Congested,Congested
2548,132200274,0,6,0,5,G,r,3.0,Non-Congested,Congested
2548,181747232,2,1,1,1,y,r,2.0,Non-Congested,Non-Congested
2548,47217361,0,2,0,0,r,y,0.0,Non-Congested,Non-Congested
2548,cluster_1420096799_47154676,1,1,0,0,G,r,3.0,Non-Congested,Non-Congested
2548,cluster_2461783448_38980632_5243070374,4,9,3,9,y,r,1.0,Non-Congested,Non-Congested
2548,cluster_2461880040_2461880142_8131892137,0,1,0,0,r,G,7.0,Non-Congested,Non-Congested
2549,132200274,0,6,0,6,G,r,2.0,Non-Congested,Congested
2549,181747232,2,1,1,1,y,r,1.0,Non-Congested,Non-Congested
2549,47217361,0,2,0,0,G,r,4.0,Non-Congested,Non-Congested
2549,cluster_1420096799_47154676,1,1,0,0,G,r,2.0,Non-Congested,Non-Congested
2549,cluster_2461783448_38980632_5243070374,4,9,3,9,y,r,0.0,Non-Congested,Non-Congested
2549,cluster_2461880040_2461880142_8131892137,0,1,0,0,r,G,6.0,Non-Congested,Non-Congested
2550,132200274,0,6,0,6,G,r,1.0,Non-Congested,Congested
2550,181747232,2,1,1,1,y,r,0.0,Non-Congested,Non-Congested
2550,47217361,0,1,0,0,G,r,3.0,Non-Congested,Non-Congested
2550,cluster_1420096799_47154676,2,1,0,0,G,r,1.0,Non-Congested,Non-Congested
2550,cluster_2461783448_38980632_5243070374,3,8,2,8,r,G,4.0,Non-Congested,Non-Congested
2550,cluster_2461880040_2461880142_8131892137,0,2,0,0,r,G,5.0,Non-Congested,Non-Congested
2551,132200274,0,6,0,6,G,r,0.0,Non-Congested,Congested
2551,181747232,2,1,1,1,r,G,6.0,Non-Congested,Non-Congested
2551,47217361,0,1,0,0,G,r,2.0,Non-Congested,Non-Congested
2551,cluster_1420096799_47154676,1,1,0,0,G,r,0.0,Congested,Non-Congested
2551,cluster_2461783448_38980632_5243070374,2,8,1,7,r,G,3.0,Non-Congested,Non-Congested
2551,cluster_2461880040_2461880142_8131892137,0,1,0,0,r,G,4.0,Non-Congested,Non-Congested
2552,132200274,0,5,0,5,y,r,2.0,Non-Congested,Congested
2552,181747232,2,1,1,1,r,G,5.0,Non-Congested,Non-Congested
2552,47217361,0,1,0,0,G,r,1.0,Non-Congested,Non-Congested
2552,cluster_1420096799_47154676,2,1,0,0,G,r,1.0,Congested,Non-Congested
2552,cluster_2455590523_389713_47212064,0,2,0,0,y,r,3.0,Non-Congested,Non-Congested
2552,cluster_2461783448_38980632_5243070374,2,8,1,6,r,G,2.0,Non-Congested,Non-Congested
2552,cluster_2461880040_2461880142_8131892137,1,2,0,0,r,G,3.0,Non-Congested,Non-Congested
2552,cluster_59665162_8742497506,1,0,0,0,r,G,0.0,Non-Congested,Non-Congested
2553,132200274,0,5,0,4,y,r,1.0,Non-Congested,Congested
2553,181747232,2,1,1,1,r,G,4.0,Non-Congested,Non-Congested
2553,47217361,0,1,0,0,G,r,0.0,Non-Congested,Non-Congested
2553,cluster_1420096799_47154676,0,1,0,0,G,r,0.0,Congested,Non-Congested
2553,cluster_2455590523_389713_47212064,0,2,0,0,y,r,2.0,Non-Congested,Congested
2553,cluster_2461783448_38980632_5243070374,2,8,1,5,r,G,1.0,Non-Congested,Non-Congested
2553,cluster_2461880040_2461880142_8131892137,1,2,0,0,r,G,2.0,Non-Congested,Non-Congested
2553,cluster_59665162_8742497506,1,0,1,0,r,y,2.0,Non-Congested,Non-Congested
2554,132200274,0,5,0,4,y,r,0.0,Non-Congested,Congested
2554,181747232,2,1,1,1,r,G,3.0,Non-Congested,Non-Congested
2554,47217361,0,1,0,0,y,r,2.0,Non-Congested,Non-Congested
2554,cluster_1420096799_47154676,0,1,0,0,G,r,0.0,Non-Congested,Non-Congested
2554,cluster_2455590523_389713_47212064,0,2,0,1,y,r,1.0,Non-Congested,Congested
2554,cluster_2461783448_38980632_5243070374,2,8,1,5,r,G,0.0,Non-Congested,Non-Congested
2554,cluster_2461880040_2461880142_8131892137,1,1,0,0,r,G,1.0,Non-Congested,Non-Congested
2554,cluster_59665162_8742497506,1,0,1,0,r,y,1.0,Non-Congested,Non-Congested
2555,132200274,0,5,0,4,r,G,4.0,Non-Congested,Congested
2555,181747232,2,1,1,1,r,G,2.0,Non-Congested,Non-Congested
2555,cluster_1420096799_47154676,0,2,0,0,G,r,0.0,Non-Congested,Non-Congested
2555,cluster_2455590523_389713_47212064,0,1,0,1,y,r,0.0,Non-Congested,Congested
2555,cluster_2461783448_38980632_5243070374,1,8,1,4,r,G,1.0,Non-Congested,Non-Congested
2555,cluster_2461880040_2461880142_8131892137,2,2,0,0,r,G,0.0,Non-Congested,Non-Congested
2555,cluster_59665162_8742497506,1,0,1,0,r,y,0.0,Non-Congested,Non-Congested
2556,132200274,0,4,0,4,r,G,3.0,Non-Congested,Congested
2556,181747232,2,1,1,1,r,G,1.0,Non-Congested,Non-Congested
2556,cluster_1420096799_47154676,0,2,0,0,y,r,3.0,Non-Congested,Non-Congested
2556,cluster_2455590523_389713_47212064,0,1,0,1,r,r,6.0,Non-Congested,Congested
2556,cluster_2461783448_38980632_5243070374,2,8,1,4,r,G,0.0,Non-Congested,Non-Congested
2556,cluster_2461880040_2461880142_8131892137,2,3,0,0,r,y,4.0,Non-Congested,Non-Congested
2556,cluster_59665162_8742497506,1,0,0,0,G,r,4.0,Congested,Non-Congested
2557,132200274,0,4,0,4,r,G,2.0,Non-Congested,Congested
2557,181747232,2,1,1,1,r,G,0.0,Non-Congested,Non-Congested
2557,cluster_1420096799_47154676,0,2,0,0,y,r,2.0,Non-Congested,Non-Congested
2557,cluster_2455590523_389713_47212064,0,1,0,1,r,r,5.0,Non-Congested,Congested
2557,cluster_2461783448_38980632_5243070374,3,8,1,5,r,G,1.0,Non-Congested,Non-Congested
2557,cluster_2461880040_2461880142_8131892137,3,4,0,0,r,y,3.0,Non-Congested,Non-Congested
2558,132200274,0,4,0,4,r,G,1.0,Non-Congested,Congested
2558,181747232,2,1,1,1,r,y,3.0,Non-Congested,Non-Congested
2558,cluster_1420096799_47154676,0,2,0,0,y,r,1.0,Non-Congested,Non-Congested
2558,cluster_2455590523_389713_47212064,0,1,0,1,r,r,4.0,Non-Congested,Congested
2558,cluster_2461783448_38980632_5243070374,3,8,1,5,r,G,0.0,Non-Congested,Non-Congested
2558,cluster_2461880040_2461880142_8131892137,3,4,0,0,r,y,2.0,Non-Congested,Non-Congested
2559,132200274,0,4,0,4,r,G,0.0,Non-Congested,Congested
2559,181747232,2,1,1,1,r,y,2.0,Non-Congested,Non-Congested
2559,cluster_1420096799_47154676,0,2,0,0,y,r,0.0,Non-Congested,Non-Congested
2559,cluster_2455590523_389713_47212064,0,1,0,1,r,r,3.0,Non-Congested,Congested
2559,cluster_2461783448_38980632_5243070374,5,8,1,5,r,G,1.0,Non-Congested,Non-Congested
2559,cluster_2461880040_2461880142_8131892137,3,4,0,0,r,y,1.0,Non-Congested,Non-Congested
2560,132200274,0,4,0,4,r,y,2.0,Non-Congested,Congested
2560,181747232,2,1,1,1,r,y,1.0,Non-Congested,Non-Congested
2560,cluster_1420096799_47154676,0,2,0,0,r,r,6.0,Non-Congested,Non-Congested
2560,cluster_2455590523_389713_47212064,0,2,0,1,r,r,2.0,Non-Congested,Congested
2560,cluster_2461783448_38980632_5243070374,5,8,1,6,r,G,0.0,Non-Congested,Non-Congested
2560,cluster_2461880040_2461880142_8131892137,2,3,0,0,r,y,0.0,Non-Congested,Non-Congested
2560,cluster_59665162_8742497506,1,0,0,0,G,r,0.0,Congested,Non-Congested
